title,author,abstract,url,pages,doi,bibkey,project
Real-Time Lead Detection Device Based on Nanomaterials Modified Microwave-Microfluidic Sensor,"Weijia Cui, Ren Zhe, Zahra Abbasi, Yongxin Song, Carolyn L. Ren, ","Lead contamination in drinking water has become an increasingly serious global risk because a small concentration of lead can cause serious health problems, particularly for children. It is critical to frequently monitor lead concentration in drinking water, which can be challenging when using traditional centralized systems. In this study, we present an inexpensive, portable detection system for point-of-care (POC) monitoring of lead concentration in drinking water. The sensing mechanism is based on the interaction between the water sample flowing through a microchannel and a planar microwave resonator-based sensor that is integrated with the microfluidic chip. The microwave sensor has a double-T structure with a gap in between through which the microchannel is aligned and can be coated with gold nanoparticles to enhance its sensing performance. For proof-of-concept, the sample under test (SUT) was a small volume of deionized (DI) water or tap water spiked with lead ions at different concentrations. Results show that the gold nanoparticle-coated microwave sensor presents a much higher sensitivity than bare sensors with a detectable frequency shift of 5 MHz for a Pb2+ solution with a concentration of 1 ppb. The success of the system for testing lead ions in typical tap water which contains many different mineral ions confirms its real-world application. To highlight the potential for POC applications, a low-cost, portable vector network analyzer is used to capture the frequency shift of the sensor. The developed method offers a promising approach for POC monitoring of lead contamination in drinking water impactful for environmental and public health protection.",G23-2002,,10.2139/ssrn.4483935,Cui-2023-Real-Time,Transformative Sensor Technologies and Smart Watersheds for Canadian Water Futures
Real-time lead detection device based on nanomaterials modified microwave-microfluidic sensor,"Weijia Cui, Zahra Abbasi, Carolyn Ren, ",,G23-40001,114652,10.1016/j.sna.2023.114652,Cui-2023-Real-time,
Atmospheric and surface observations during the Saint John River Experiment on Cold Season Storms (SAJESS),"Hadleigh D. Thompson, Julie M. Thériault, Stephen J. Déry, Ronald E. Stewart, Dominique Boisvert, Lisa Rickard, Nicolas Leroux, Matteo Colli, Vincent Vionnet, ","Abstract. The amount and phase of cold season precipitation accumulating in the upper Saint John River basin are critical factors in determining spring runoff, ice-jams, and flooding in downstream communities. To study the impact of winter and spring storms on the snowpack in the upper Saint John River (SJR) basin, the Saint John River Experiment on Cold Season Storms (SAJESS) utilized meteorological instrumentation, upper air soundings, human observations, and hydrometeor macrophotography during winter/spring 2020–21. Here, we provide an overview of the SAJESS study area, field campaign, and existing data networks surrounding the upper SJR basin. Initially, meteorological instrumentation was co-located with an Environment and Climate Change Canada station near Edmundston, New Brunswick, in early December 2020. This was followed by an intensive observation period that involved manual observations, upper-air soundings, a multi-angle snowflake camera, macrophotography of solid hydrometeors, and advanced automated instrumentation throughout March and April 2021. The resulting datasets include optical disdrometer size and velocity distributions of hydrometeors, micro rain radar output, near-surface meteorological observations, and wind speed, temperature, pressure and precipitation amounts from a K63 Hotplate precipitation gauge, the first one operating in Canada. These data are publicly available from the Federated Research Data Repository at https://doi.org/10.20383/103.0591 (Thompson et al., 2022). We also include a synopsis of the data management plan and data processing, and a brief assessment of the rewards and challenges of utilizing community volunteers for hydro-meteorological citizen science.",G23-2005,,10.5194/essd-2023-59,Thompson-2023-Atmospheric,Others
"Hydrological, meteorological and watershed controls on the water balance of thermokarst lakes between Inuvik and Tuktoyaktuk, Northwest Territories, Canada","Evan J. Wilcox, Brent B. Wolfe, Philip Marsh, ","Abstract. Thermokarst lake water balances are becoming increasingly vulnerable to change in the Arctic as air temperature increases and precipitation patterns shift. In the tundra uplands east of the Mackenzie Delta in the Northwest Territories, Canada, previous research has found that lakes responded non-uniformly to changes in precipitation, suggesting that lake and watershed properties moderate the response of lakes to climate change. To investigate how lake and watershed properties and meteoro5 logical conditions influence the water balance of thermokarst lakes in this region, we sampled 25 lakes for isotope analysis five times in 2018, beginning before snowmelt on May 1 and ending on September 3. Water isotope data were used to calculate the ratio of evaporation-to-inflow (E/I) and the average isotope composition of lake source water (δI). We identified four distinct water balance phases as lakes responded to seasonal shifts in meteorological conditions and hydrological processes. During the freshet phase from May 1 to June 15, the median E/I ratio of lakes decreased from 0.20 to 0.13 in response to freshet runoff 10 and limited evaporation due to lake ice presence that persisted for the duration of this phase. During the following warm, dry, and ice-free period from June 15 to July 26, designated the evaporation phase, the median E/I ratio increased to 0.19. During the brief soil wetting phase, E/I ratios did not respond to rainfall between July 26 and August 2, likely because watershed soils absorbed most of the precipitation which resulted in minimal runoff to lakes. The median E/I ratio decreased to 0.11 after an unseasonably cool and rainy August, identified as the recharge phase. Throughout the sampling period, δI remained relatively 15 stable and most lakes contained a greater amount of rainfall-sourced water than snow-sourced water, even after the freshet phase due to snowmelt bypass. The range of average E/I ratios we observed at lakes (0.00–0.43) was relatively narrow and low compared to thermokarst lakes in other regions, likely owing to the large watershed area to lake area (WA/LA), efficient preferential flow pathways for runoff, and a shorter ice-free season. WA/LA strongly predicted average lake E/I ratio (R2 = 0.74), as lakes with smaller WA/LA tended to have higher E/I ratios because they received relatively less inflow. We used this 20 relationship to predict the average E/I ratio of 7340 lakes in the region, finding that lakes are not vulnerable to desiccation in this region, given that all predicted average E/I values were <0.33. If future permafrost thaw and warming cause less runoff to flow into lakes, we expect that lakes with smaller WA/LA will be more influenced by increasing evaporation, while lakes with larger WA/LA will be more resistant to lake-level drawdown. However under wetter conditions, lakes with larger WA/LA will likely experience greater increases in lake level and could be more susceptible to rapid drainage as a result.",G23-2006,,10.5194/hess-2022-279,"Wilcox-2023-Hydrological,",Northern Water Futures
Developing Spring Wheat in the Noah-MP LSM (v4.4) for Growing Season Dynamics and Responses to Temperature Stress,"Zhe Zhang, Yanping Li, Fei Chen, Phillip Harder, Warren Helgason, J. S. Famiglietti, Prasanth Valayamkunnath, Cenlin He, Zhenhua Li, ","Abstract. The US Northern Great Plains and the Canadian Prairies are known as the world’s breadbaskets for its large spring wheat production and exports to the world. It is essential to accurately represent spring wheat growing dynamics and final yield and improve our ability to predict food production under climate change. This study attempts to incorporate spring wheat growth dynamics into the Noah-MP crop model, for a long time period (13-year) and fine spatial scale (4-km). The study focuses on three aspects: (1) developing and calibrating the spring wheat model at point-scale, (2) applying a dynamic planting/harvest date to facilitate large-scale simulations, and (3) applying a temperature stress function to assess crop responses to heat stress amid extreme heat. Model results are evaluated using field observations, satellite leaf area index (LAI), and census data from Statistics Canada and the US Department of Agriculture (USDA). Results suggest that incorporating a dynamic planting/harvest threshold can better constrain the growing season, especially the peak timing and magnitude of wheat LAI, as well as obtain realistic yield compared to prescribing a static province/state-level map. Results also demonstrate an evident control of heat stress upon wheat yield in three Canadian Prairies Provinces, which are reasonably captured in the new temperature stress function. This study has important implications for estimating crop production, simulating the land-atmosphere interactions in croplands, and crop growth’s responses to the raising temperatures amid climate change.",G23-2007,,10.5194/gmd-2022-311,Zhang-2023-Developing,Agricultural Water Futures
Black spruce (Picea mariana) seed availability and viability in boreal forests after large wildfires,"Kirsten A. Reid, Nicola J. Day, Raquel Alfaro‐Sánchez, Jill F. Johnstone, Steven G. Cumming, Michelle C. Mack, M. R. Turetsky, Xanthe J. Walker, Jennifer L. Baltzer, ","Abstract Key message Black spruce ( Picea mariana (Mill.) B.S.P.) has historically self-replaced following wildfire, but recent evidence suggests that this is changing. One factor could be negative impacts of intensifying fire activity on black spruce seed rain. We investigated this by measuring black spruce seed rain and seedling establishment. Our results suggest that increases in fire activity could reduce seed rain meaning reductions in black spruce establishment. Context Black spruce is an important conifer in boreal North America that develops a semi-serotinous, aerial seedbank and releases a pulse of seeds after fire. Variation in postfire seed rain has important consequences for black spruce regeneration and stand composition. Aims We explore the possible effects of changes in fire regime on the abundance and viability of black spruce seeds following a very large wildfire season in the Northwest Territories, Canada (NWT). Methods We measured postfire seed rain over 2 years at 25 black spruce-dominated sites and evaluated drivers of stand characteristics and environmental conditions on total black spruce seed rain and viability. Results We found a positive relationship between black spruce basal area and total seed rain. However, at high basal areas, this increasing rate of seed rain was not maintained. Viable seed rain was greater in stands that were older, closer to unburned edges, and where canopy combustion was less severe. Finally, we demonstrated positive relationships between seed rain and seedling establishment, confirming our measures of seed rain were key drivers of postfire forest regeneration. Conclusion These results indicate that projected increases in fire activity will reduce levels of black spruce recruitment following fire.",G23-1001,,10.1186/s13595-022-01166-4,Reid-2023-Black,Northern Water Futures
"Wild fish responses to wastewater treatment plant upgrades in the Grand River, Ontario","Kirsten E. Nikel, ","Municipal wastewater treatment plant (WWTP) effluent is one of several point sources of contaminants (nutrients, pharmaceuticals, estrogens, etc.) which can lead to adverse responses in aquatic life. Studies of WWTP effluent impacts on rainbow darter (Etheostoma caeruleum) collected downstream of WWTPs in the Grand River, Ontario have reported disruption at multiple levels of biological organization, including altered vitellogenin gene expression, lower levels of in vitro steroid production, and high frequency of intersex. However, major upgrades have occurred at treatment plants in the central Grand River over the last decade. Treatment upgrades to the Waterloo WWTP were initiated in 2009 but due to construction delays, the upgrades came fully on-line in 2017/2018. Responses in rainbow darter have been followed at sites associated with the outfall consistently over this entire time period. The treatment plant upgrade resulted in nitrification of effluent, and once complete there was a major reduction in effluent ammonia, selected pharmaceuticals, and estrogenicity. This study compared several key responses in rainbow darter associated with the Waterloo WWTP outfall prior to and post upgrades. Stable isotopes signatures in fish were used to track exposure to effluent and changed dramatically over time, corresponding to the effluent quality. Disruptions in in vitro steroid production and intersex in the darters that had been identified prior to the upgrades were no longer statistically different from the upstream reference sites after the upgrades. Although annual variations in water temperature and flow can potentially mask or exacerbate the effects of the WWTP effluent, major capital investments in wastewater treatment targeted at improving effluent quality have corresponded with the reduction of adverse responses in fish in the receiving environment.",G23-2001,106375,10.1016/j.aquatox.2022.106375,Nikel-2023-Wild,Core Modelling & Forecasting Team
Trade‐offs in nutrient and sediment losses in tile drainage from no‐till versus conventional conservation‐till cropping systems,"Merrin L. Macrae, Janina M. Plach, R. Carlow, Christopher R. Little, Helen P. Jarvie, Kevin McKague, William T. Pluer, Pamela Joosse, ","Abstract Nutrient and soil loss from agricultural areas impairs surface water quality globally. In the Great Lakes region, increases in the frequency and magnitude of harmful and nuisance algal blooms in freshwater lakes have been linked to elevated phosphorus (P) losses from agricultural fields, some of which are transported via tile drainage. This study examined whether concentrations and loads of P fractions, total suspended sediments (TSS), nitrate (NO 3 − ), and ammonium (NH 4 + ) in tile drainage in a clay soil differed between a continuous no‐till system combining cover crops and surface broadcast fertilizer (no‐till cover crop [NTCC]), and a more conventional tillage system with shallow tillage, fertilizer incorporation and limited use of cover crops (conventional conservation‐till, CT). Both sites had modest soil fertility levels. Year‐round, high‐frequency observations of tile drainage flow and chemistry are described over 4 full water years and related to management practices on the associated fields. There were similar water yields in tile drainage between the two systems; however, losses of TSS, particulate P (PP), and NO 3 − were consistently greater from the CT site, which received larger quantities of fertilizer. In contrast, dissolved reactive P (DRP) losses were considerably greater from the NTCC site, offsetting the lower PP losses, such that there was little difference in TP losses between sites. Approximately 60% of the DRP losses from the NTCC site over the 4 years were associated with incidental losses following surface application of fertilizer in fall. This study provides insight into trade‐offs in controlling losses of different nutrient fractions using different management systems.",G23-3001,1011-1023,10.1002/jeq2.20502,Macrae-2023-Trade‐offs,Others
Vulnerabilidad de las aguas subterráneas en el Yukón y Northwest Territories (Canadá),"Andrew J. Wiebe, Jeffrey M. McKenzie, Edith Hamel, David L. Rudolph, Brendan Mulligan, Isabelle de Grandpré, ",,G23-4001,,10.1007/s10040-023-02720-8,Wiebe-2023-Vulnerabilidad,Others
3-additive linear multi-step methods for diffusion-reaction-advection models,"Raed Ali Mara'Beh, Raymond J. Spiteri, Pedro González, José Miguel Mantas, ","Some systems of differential equations that model problems in science and engineering have natural splittings of the right-hand side into the sum of three parts, in particular, diffusion, reaction, and advection. Implicit-explicit (IMEX) methods treat these three terms with only two numerical methods, and this may not be desirable. Accordingly, this work gives a detailed study of 3-additive linear multi-step methods for the solution of diffusion-reaction-advection systems. Specifically, we construct new 3-additive linear multi-step methods that treat diffusion, reaction, and advection with separate methods. The stability of the new methods is investigated, and the order of convergence is tested numerically. A comparison of the new methods is made with some popular IMEX methods in terms of stability and performance. It is found that the new 3-additive methods have larger stability regions than the IMEX methods tested in some cases and generally outperform in terms of computational efficiency.",G23-5001,15-38,10.1016/j.apnum.2022.08.015,Mara'Beh-2023-3-additive,Others
"Dietary Intake Estimated From a 24-Hour Recall Questionnaire in the Dene and Métis Communities of the Northwest Territories, Canada","Mylène Ratelle, Kelly Skinner, Maria Ramirez Prieto, Brian Laird, ","Food security and nutrient deficiencies are frequent issues for people living in northern remote regions of Canada.The objective of this study is to describe the nutrient intake of residents living in the Dene/Métis communities of the Dehcho and Sahtú regions of the Northwest Territories.A 24-h dietary recall survey was used to collect information from participants of a study completed in 9 communities during the winter seasons of January 2016 to March 2018. Intakes for food groups, vitamins, macroelements, and microelements were calculated. Nutrient intakes were compared with the available DRIs.In total, there were 197 participants. On average, 37% of their energy was consumed from fat, and fruit/vegetable consumption was low (2.8 servings). Some vitamin levels (i.e., folate and vitamins A, B-6, C, and D) indicated a risk of nutritional deficiency for at least half of the participants. Of the nutrients examined, the nutrients least likely to meet the DRIs, according to the age/sex category of respondents were vitamin D (6%-20%), fiber (0%-11%), and calcium (4%-30%). Males tended to have a higher rate of nutrient adequacy above the DRIs. Importantly, 52% of the childbearing age female participants appeared deficient in folate, 48% deficient in zinc, 41% deficient in B12, and 22% deficient in iron, which might affect pregnancy and children's development.A focus on supporting a higher intake of nutrient-dense foods would benefit the health of these communities. Nutrition and health promotion programs should be implemented to improve public health efforts in the region.",G23-6001,100055,10.1016/j.cdnut.2023.100055,Ratelle-2023-Dietary,Northern Water Futures
Fractional-step Runge–Kutta methods: Representation and linear stability analysis,"Raymond J. Spiteri, Siqi Wei, ","Fractional-step methods are a popular and powerful divide-and-conquer approach for the numerical solution of differential equations. When the integrators of the fractional steps are Runge--Kutta methods, such methods can be written as generalized additive Runge--Kutta (GARK) methods, and thus the representation and analysis of such methods can be done through the GARK framework. We show how the general Butcher tableau representation and linear stability of such methods are related to the coefficients of the splitting method, the individual sub-integrators, and the order in which they are applied. We use this framework to explain some observations in the literature about fractional-step methods such as the choice of sub-integrators, the order in which they are applied, and the role played by negative splitting coefficients in the stability of the method.",G23-7001,111900,10.1016/j.jcp.2022.111900,Spiteri-2023-Fractional-step,Core Modelling & Forecasting Team
Sensitivity of remotely sensed pigment concentration via Mixture Density Networks (MDNs) to uncertainties from atmospheric correction,"Kiana Zolfaghari, Nima Pahlevan, Stefan Simis, Ryan O'Shea, Claude R. Duguay, ","Lake Erie, the shallowest of the five North American Laurentian Great Lakes, exhibits degraded water quality associated with recurrent phytoplankton blooms. Optical remote sensing of these optically complex inland waters is challenging due to the uncertainties stemming from atmospheric correction (AC) procedures. In this study, the accuracy of remote sensing reflectance (Rrs) derived from three different AC algorithms applied to Ocean and Land Colour Instrument (OLCI) observations of western Lake Erie (WLE) is evaluated through comparison to a regional radiometric dataset. The effects of uncertainties in Rrs products on the retrieval of near-surface concentration of pigments, including chlorophyll-a (Chla) and phycocyanin (PC), from Mixture Density Networks (MDNs) are subsequently investigated. Results show that iCOR contained the fewest number of processed (unflagged) days per pixel, compared to ACOLITE and POLYMER, for parts of the lake. Limiting results to the matchup dataset in common between the three AC algorithms shows that iCOR and ACOLITE performed closely at 665 nm, while outperforming POLYMER, with the Median Symmetric Accuracy (MdSA) of ∼30 %, 28 %, and 53 %, respectively. MDN applied to iCOR- and ACOLITE-corrected data (MdSA < 37 %) outperformed MDN applied to POLYMER-corrected data in estimating Chla. Large uncertainties in satellite-derived Rrs propagated to uncertainties ∼100 % in PC estimates, although the model was able to recover concentrations along the 1:1 line. Despite the need for improvements in its cloud-masking scheme, we conclude that iCOR combined with MDNs produces adequate OLCI pigment products for studying and monitoring Chla across WLE.",G23-8001,341-356,10.1016/j.jglr.2022.12.010,Zolfaghari-2023-Sensitivity,Others
The impact of climate change on monthly baseflow trends across Canada,"J. Murray, Jessica R. Ayers, Andrea E. Brookfield, ","Baseflow, the groundwater contribution to streamflow, sustains surface water between precipitation events and is an important indicator of groundwater availability. Although many site-specific studies have been completed, there are few studies of long-term Canada-wide baseflow trends. In this work, we detected monthly baseflow trends across Canada and related them to changes to climatic predictors (precipitation, temperature, and antecedent wetness) using streamflow data from 1275 hydrometer stations from 1989 to 2019. Lyne and Hollick’s one-parameter digital filter is used to obtain a baseflow time series and monotonic trends are identified using the Mann-Kendall Trend Test. Historical baseflow is related to climate parameters by means of Generalised Additive Models for Location, Scale and Shape (GAMLSS) statistical analysis. Results based on trend analysis detected no significant trends for most stations (85.7% of all stations and months). However, notable increasing trends were observed across most of southern Canada during the winter and spring months (October–April). Conversely, negative trends were detected from June to September in Alberta and British Columbia and in southern Northwest Territories. Model selection identified antecedent wetness most often as a climate predictor over the same period as trend analysis. Our results highlight that warmer temperatures and increased snow cover across much of Canada have contributed to increased baseflow likely from shifts in snow melt timing and volumes. During warmer months (June–August), results indicate that increases in temperature were related to decreased baseflow, likely through increased evapotranspiration. Many trends in baseflow were not related to any climate predictors. Furthermore, non-reference basins were twice as likely to have no climate predictor, indicating that anthropogenic activities may be driving changes in baseflow. The results of this work can inform water resources management to identify the direction of change in groundwater availability across Canada and regions where mitigation may be necessary.",G23-9001,129254,10.1016/j.jhydrol.2023.129254,Murray-2023-The,Others
Ten strategies towards successful calibration of environmental models,"Juliane Mai, ","Model calibration is the procedure of finding model settings such that simulated model outputs best match the observed data. Model calibration is necessary when the model parameters cannot directly be measured as is the case with a wide range of environmental models where parameters are conceptually describing upscaled and effective physical processes. Model calibration is therefore an important step of environmental modeling as the model might otherwise provide random outputs if never compared to a ground truth. Model calibration itself is often referred to be an art due to its plenitude of intertwined steps and necessary decisions along the way before a calibration can be carried out or can be regarded successful. This work provides a general guide specifying which steps a modeler needs to undertake, how to diagnose the success of each step, and how to identify the right action to revise steps that were not successful. The procedure is formalized into ten iterative steps generally appearing in calibration experiments. Each step of this “calibration life cycle” is either illustrated with an exemplary calibration experiment or providing an explicit checklist the modeler can follow. These ten strategies are: (1) using sensitivity information to guide the calibration, (2) handling of parameters with constraints, (3) handling of data ranging orders of magnitude, (4) choosing the data to base the calibration on, (5) presenting various methods to sample model parameters, (6) finding appropriate parameter ranges, (7) choosing objective functions, (8) selecting a calibration algorithm, (9) determining the success and quality of a multi-objective calibration, and (10) providing a checklist to diagnose calibration performance using ideas introduced in the previous steps. The formal definition of strategies through the calibration process is providing an overview while shedding a light on connections between these main ingredients to calibrate an environmental model and will therefore enable especially novice modelers to succeed.",G23-10001,129414,10.1016/j.jhydrol.2023.129414,Mai-2023-Ten,Others
Simulation of the impact of future changes in climate on the hydrology of Bow River headwater basins in the Canadian Rockies,"Xing Fang, John W. Pomeroy, ",,G23-50001,129566,10.1016/j.jhydrol.2023.129566,Fang-2023-Simulation,
Learning from hydrological models’ challenges: A case study from the Nelson basin model intercomparison project,"Mansoor Ahmed, Tricia A. Stadnyk, Alain Pietroniro, Hervé Awoye, A. R. Bajracharya, Juliane Mai, Bryan A. Tolson, Helen C. Shen, James R. Craig, Melissa Gervais, Kevin Sagan, Shane G. Wruth, Kristina Koenig, Rajtantra Lilhare, Stephen J. Déry, Scott Pokorny, Henry David Venema, Ameer Muhammad, Mahkameh Taheri, ","Intercomparison studies play an important, but limited role in understanding the usefulness and limitations of currently available hydrological models. Comparison studies are often limited to well-behaved hydrological regimes, where rainfall-runoff processes dominate the hydrological response. These efforts have not covered western Canada due to the difficulty in simulating that region’s complex cold region hydrology with varying spatiotemporal contributing areas. This intercomparison study is the first of a series of studies under the intercomparison project of the international and interprovincial transboundary Nelson-Churchill River Basin (NCRB) in North America (Nelson-MIP), which encompasses different ecozones with major areas of the non-contributing Prairie potholes, forests, glaciers, mountains, and permafrost. The performance of eight hydrological and land surface models is compared at different unregulated watersheds within the NCRB. This is done to assess the models’ streamflow performance and overall fidelity without and with calibration, to capture the underlying physics of the region and to better understand why models struggle to accurately simulate its hydrology. Results show that some of the participating models have difficulties in simulating streamflow and/or internal hydrological variables (e.g., evapotranspiration) over Prairie watersheds but most models performed well elsewhere. This stems from model structural deficiencies, despite the various models being well calibrated to observed streamflow. Some model structural changes are identified for the participating models for future improvement. The outcomes of this study offer guidance for practitioners for the accurate prediction of NCRB streamflow, and for increasing confidence in future projections of water resources supply and management.",G23-11001,129820,10.1016/j.jhydrol.2023.129820,Ahmed-2023-Learning,Others
Modelling Subarctic watershed dissolved organic carbon response to hydroclimatic regime,"Sumit Sharma, Martyn N. Futter, Christopher Spence, Jason J. Venkiteswaran, Colin J. Whitfield, ","Shifts in hydroclimatic regimes associated with global climate change may impact freshwater availability and quality. In high latitudes of the northern hemisphere, where vast quantities of carbon are stored terrestrially, explaining landscape-scale carbon (C) budgets and associated pollutant transfer is necessary for understanding the impact of changing hydroclimatic regimes. We used a dynamic modelling approach to simulate streamflow, DOC concentration, and DOC export in a northern Canadian catchment that has undergone notable climate warming, and will continue to for the remainder of this century. The Integrated Catchment model for Carbon (INCA-C) was successfully calibrated to a multi-year period (2012–2016) that represents a range in hydrologic conditions. The model was subsequently run over 30-year periods representing baseline and two future climate scenarios. Average discharge is predicted to decrease under an elevated temperature scenario (22–27 % of baseline) but increase (116–175 % of baseline) under an elevated temperature and precipitation scenario. In the latter scenario the nival hydroclimatic regime is expected to shift to a combined nival and pluvial regime. Average DOC flux over 30 years is predicted to decrease (24–27 % of baseline) under the elevated temperature scenario, as higher DOC concentrations are offset by lower runoff. Under the elevated temperature and precipitation scenario, results suggest an increase in carbon export of 64–81 % above baseline. These increases are attributed to greater connectivity of the catchment. The largest increase in DOC export is expected to occur in early winter. These predicted changes in DOC export, particularly under a climate that is warmer and wetter could be part of larger ecosystem change and warrant additional monitoring efforts in the region.",G23-13001,159382,10.1016/j.scitotenv.2022.159382,Sharma-2023-Modelling,Others
Sorption behaviour and toxicity of an herbicide safener “cyprosulfamide”,"Oluwabunmi P. Femi-Oloye, Femi F. Oloye, Paul D. Jones, John P. Giesy, ","Cyprosulfamide is a herbicide safener that works against the injurious effects of herbicides such as isoxaflutole, dicamba, nicosulfuron, tembotrione, thiencarbazone-methyl. However, its sorption behaviour in soils and toxicity to aquatic organisms are yet to be thoroughly examined. This study determined the octanol-water partition coefficient, sorption properties, acute and chronic toxic effects, and potency of cyprosulfamide to the cladoceran water flea (Daphnia magna). The influence of soil properties such as organic carbon content, cation exchange capacity, pH, and field capacity on adsorption and desorption properties were also examined. The Log Kow (0.55) of cyprosulfamide was less than that of some other safeners, such as benoxacor or furilazole, found in aquatic environments. The sorption of cyprosulfamide to the soil was driven by pH, so sorption decreased with an increase in pH. Other characteristics, such as cation exchange capacity (CEC), organic carbon content, and field capacity, do not directly correlate with the distribution coefficient. Cyprosulfamide generally has a low affinity for soil and is thus mobile and prone to transport to surrounding surface waters. No lethality was observed at the highest concentration (120 mg/L) tested for acute toxicity to D. magna; hence the LC50 will be >120 mg/L. During chronic exposures, cyprosulfamide caused adverse effects at a concentration of 120 mg/L on the number of neonates and brood size. The death rate for the chronic study was a function of concentration and increased with days of exposure. Cyprosulfamide is unlikely to cause lethality to D. magna at relevant environmental concentrations.",G23-14001,160077,10.1016/j.scitotenv.2022.160077,Femi-Oloye-2023-Sorption,Others
Blue justice: A review of emerging scholarship and resistance movements,"Jessica Blythe, David Gill, Joachim Claudet, Nathan Bennett, Georgina G. Gurney, Jacopo A. Baggio, Natalie C. Ban, Miranda Bernard, Victor Brun, Emily S. Darling, Antonio Franco, Graham Epstein, Phil Franks, Rebecca Horan, Stacy D. Jupiter, Jacqueline Lau, Lucia Natali, Shauna L. Mahajan, Sangeeta Mangubhai, Josheena Naggea, Rachel Turner, Noelia Zafra‐Calvo, ","Abstract The term “blue justice” was coined in 2018 during the 3rd World Small-Scale Fisheries Congress. Since then, academic engagement with the concept has grown rapidly. This article reviews 5 years of blue justice scholarship and synthesizes some of the key perspectives, developments, and gaps. We then connect this literature to wider relevant debates by reviewing two key areas of research – first on blue injustices and second on grassroots resistance to these injustices. Much of the early scholarship on blue justice focused on injustices experienced by small-scale fishers in the context of the blue economy. In contrast, more recent writing and the empirical cases reviewed here suggest that intersecting forms of oppression render certain coastal individuals and groups vulnerable to blue injustices. These developments signal an expansion of the blue justice literature to a broader set of affected groups and underlying causes of injustice. Our review also suggests that while grassroots resistance efforts led by coastal communities have successfully stopped unfair exposure to environmental harms, preserved their livelihoods and ways of life, defended their culture and customary rights, renegotiated power distributions, and proposed alternative futures, these efforts have been underemphasized in the blue justice scholarship, and from marine and coastal literature more broadly. We conclude with some suggestions for understanding and supporting blue justice now and into the future.",G23-15001,,10.1017/cft.2023.4,Blythe-2023-Blue,Others
A Random Forest in the Great Lakes: Stream Nutrient Concentrations Across the Transboundary Great Lakes Basin,"Nandita B. Basu, J. Dony, K. J. Van Meter, Samuel J. Johnston, Anita T. Layton, ","Abstract Excess nutrient inputs from agricultural and urban sources have accelerated eutrophication and increased the incidence of algal blooms in the Great Lakes Basin (GLB). Lake basin management to address these threats relies on understanding the key drivers of pollution. Here, we use a random forest machine learning model to leverage information from 202 monitored streams in the GLB to predict seasonal and annual flow‐weighted concentrations of nitrogen and phosphorus, as well as nutrient ratios across the GLB. Land use (agricultural and urban land) and land management (tile drainage and wetland density) emerge as the two most important predictors for dissolved inorganic nitrogen (DIN; NO 3 − + NO 2 − ) and soluble reactive phosphorus (SRP; PO 4 3 ), while soil type and wetland density are more important for particulate P (PP). Partial dependence plots demonstrate increasing nutrient concentrations with increasing tile density and decreasing wetland density. In addition, increasing tile and livestock densities and decreasing forest cover correspond to higher SRP:Total Phosphorus (TP) ratios. Seasonally, the highest proportions of SRP occur in summer and fall. Higher livestock densities are also correlated with increasing N:P (DIN:TP) ratios. Livestock operations can contribute to the buildup of soil nutrients from excess manure application, while increasing subsurface drainage can provide transport pathways for dissolved nutrients. Given that both SRP:TP and the N:P ratios are strong predictors of harmful algal blooms, our study highlights the importance of livestock management, drainage management, and wetland restoration in efforts to address eutrophication in intensively managed landscapes.",G23-16001,,10.1029/2021ef002571,Basu-2023-A,Others
Memory and Management: Competing Controls on Long‐Term Nitrate Trajectories in U.S. Rivers,"K. J. Van Meter, D. Byrnes, Nandita B. Basu, ","Abstract Excess nitrogen from intensive agricultural production, atmospheric N deposition, and urban point sources elevates stream nitrate concentrations, leading to problems of eutrophication and ecosystem degradation in coastal waters. A major emphasis of current US‐scale analysis of water quality is to better our understanding of the relationship between changes in anthropogenic N inputs within watersheds and subsequent changes in riverine N loads. While most water quality modeling assumes a positive linear correlation between watershed N inputs and riverine N, many efforts to reduce riverine N through improved nutrient management practices result in little or no short‐term improvements in water quality. Here, we use nitrate concentration and load data from 478 US watersheds, along with developed N input trajectories for these watersheds, to quantify time‐varying relationships between N inputs and riverine N export. Our results show substantial variations in watershed N import‐export relationships over time, with quantifiable hysteresis effects. Our results show that more population‐dense urban watersheds in the northeastern U.S. more frequently show clockwise hysteresis relationships between N imports and riverine N export, with accelerated improvements in water quality being achieved through the implementation of point‐source controls. In contrast, counterclockwise hysteresis dynamics are more common in agricultural watersheds, where time lags occur between the implementation of nutrient management practices and water‐quality improvements. Finally, we find higher tile‐drainage densities to be associated with more linear relationships between N inputs and riverine N. The empirical analysis in this study is bolstered by modeled simulations to reproduce and further explain drivers behind the hysteretic relationships commonly observed in the monitored watersheds.",G23-17001,,10.1029/2022gb007651,Van Meter-2023-Memory,Lake Futures: Enhancing Adaptive Capacity and Resilience of Lakes and their Watersheds
